epoch,avg_reward,total_loss,actor_loss,critic_loss,entropy_loss
0,-33.88926392287249,-0.10266431694229444,-0.016991193710843316,0.08460398763418198,-0.1702771135965983
10,-27.663372515933588,-0.11262296165029208,-0.012331225438281142,0.07007848893602689,-0.17037022844950359
20,-25.452003426849842,-0.11340922862291336,-0.013142849362513212,0.0701075312991937,-0.1703739121754964
30,-23.180510979727842,-0.11623309801022211,-0.012597401904622529,0.0667961439738671,-0.1704318421681722
40,-23.477513328078203,-0.11329354271292685,-0.01707066723583921,0.0743060658375422,-0.17052894401550292
50,-22.65632737186388,-0.13090006659428277,-0.014020397623729272,0.05371352372070154,-0.1705931962331136
60,-21.902327630436048,-0.12879600673913955,-0.015588752498191145,0.05743967940409978,-0.17064693832397462
70,-20.788272056059213,-0.12982568194468816,-0.013846491136670616,0.054700711742043495,-0.17067990493774415
80,-22.67423487995984,-0.12225965733329455,-0.014468397019421294,0.06293720453977585,-0.17072846794128416
90,-20.287140080472454,-0.14056567152341207,-0.015046054449036696,0.04525790810585022,-0.17077753003438312
100,-20.64491112221731,-0.13611930360396704,-0.014358157112140665,0.049050090834498405,-0.17081124114990237
110,-20.984465942077804,-0.1258242018520832,-0.013849752738042299,0.05883390742043654,-0.17080836232503255
120,-23.056368766643573,-0.09645182987054189,-0.013686441048715399,0.08807239557305971,-0.17083778762817384
130,-19.840153616503812,-0.12450237224499384,-0.015559573201790043,0.06192044429481029,-0.17086324691772464
140,-18.422851331430138,-0.14266834631562234,-0.014126223735426418,0.04236080845197042,-0.1709029343922933
150,-19.54688449256355,-0.11073526094357172,-0.016262739922300776,0.07651250461737316,-0.17098502985636393
160,-17.507174675294664,-0.13821967716018357,-0.014189724820607808,0.046990102529525755,-0.17102005831400555
170,-19.136912089015823,-0.1280342032512029,-0.01579406582795855,0.0588474461187919,-0.17108758735656737
180,-16.323730040880037,-0.13905144383509954,-0.017776339043363502,0.049888317659497264,-0.1711634292602539
190,-18.969986212330696,-0.12671788011988006,-0.015258691162413622,0.05970513932406902,-0.17116433270772297
200,-16.05704659735784,-0.13244494770963988,-0.01563022973465801,0.05437729482849439,-0.17119201469421386
210,-14.922870965976472,-0.14504087989528974,-0.017564224374291372,0.043747192000349364,-0.1712238515218099
220,-15.52887946832925,-0.1441930299003919,-0.01684181101406163,0.043901358669002855,-0.17125258127848303
230,-14.249670557110221,-0.14796533857782682,-0.016730299839400685,0.04008645589152972,-0.17132149696350096
240,-16.151712393329944,-0.14978901247183482,-0.017920530286452657,0.039481583610177035,-0.17135006841023762
250,-14.749341954302508,-0.15615031669537227,-0.018646056345460238,0.03388477576275667,-0.17138904126485188
260,-12.670638137482456,-0.14804344822963078,-0.016392728892969898,0.03976918558279673,-0.1714199072519938
270,-13.842965144416667,-0.15212133775154751,-0.016129236440065142,0.03544159717857838,-0.17143370246887205
280,-13.071893809981702,-0.16442385762929917,-0.017986133870241852,0.02504107238103946,-0.1714787991841634
290,-12.998106496244873,-0.1525737464427948,-0.01728030242472111,0.03619366064667702,-0.1714871088663737
300,-13.922868329507764,-0.1479291635255019,-0.01601994354787166,0.03960049580782651,-0.1715097198486328
310,-12.183745405054651,-0.16722269356250763,-0.02141940910902728,0.025700390276809534,-0.17150367863972982
320,-11.10252277753898,-0.16053895006577173,-0.018210793751253125,0.029212182573974135,-0.17154034105936686
330,-11.045323585349252,-0.1684133802851041,-0.01882634525488053,0.02196641080081463,-0.1715534489949544
340,-12.120144828120829,-0.15830187996228534,-0.01872893715578054,0.03200054466724396,-0.1715734901428223
350,-11.099676495166932,-0.1632972240447998,-0.018005325776054328,0.026309233220915,-0.17160113271077473
360,-11.480413839046378,-0.15292605757713318,-0.01568789614054064,0.034376091944674655,-0.17161425654093426
370,-11.368301876616897,-0.15858840942382812,-0.01955645237127707,0.032631227870782216,-0.17166318639119466
380,-11.781843099997786,-0.1586012601852417,-0.020243572482528786,0.033351927933593595,-0.17170961761474607
390,-8.250489708094392,-0.16804633736610414,-0.01746051238581761,0.021138854262729486,-0.17172468312581382
