epoch,avg_reward,total_loss,actor_loss,critic_loss,entropy_loss
1650,-14.071889512842366,-0.1775544848706987,-0.01757729831410365,0.017965510259899828,-0.17794269943237306
1660,-12.897145481004069,-0.1810047225819694,-0.018090564917333216,0.015006267424258923,-0.17792043050130205
1670,-14.829543917362267,-0.17543197572231292,-0.018243118553396522,0.020795448248585063,-0.17798431099785703
1680,-13.77582122257445,-0.1755597213904063,-0.015521531998173384,0.017938108121355375,-0.17797630182902022
1690,-14.248384864535183,-0.17552418973710804,-0.01560238769792098,0.018111805762681694,-0.17803361172146268
1700,-14.074483621593876,-0.17958921657668217,-0.02038048049014631,0.01884820531639788,-0.17805694664849173
1710,-12.327068521272546,-0.1754644751548767,-0.015230040219547747,0.01781948297801945,-0.17805392116970487
1720,-13.552337431523483,-0.17803014251920912,-0.013359065476429855,0.013407815785871613,-0.17807889641655816
1730,-17.41894202431043,-0.16850358578893873,-0.017861047570800617,0.027499828570418886,-0.17814237170749236
1740,-12.772988123838635,-0.18023464249240026,-0.018091077488497833,0.0160135875766476,-0.17815715620252823
1750,-15.985705570686454,-0.17377817531426745,-0.017664487983307078,0.022076006564829085,-0.17818969853719077
1760,-15.65761276970928,-0.17473633123768703,-0.016854687276322187,0.020344834050370585,-0.17822648196750215
1770,-13.861247495786907,-0.1714662012126711,-0.014610089684396775,0.021418331418600348,-0.17827444881863067
1780,-16.693598005144548,-0.1699580881330702,-0.015421642541574935,0.023781089691652196,-0.17831753709581163
1790,-14.505394466531774,-0.17644093533356986,-0.018369841466644884,0.020245473749107786,-0.1783165715535482
1800,-13.759454431788376,-0.1819810728232066,-0.019624247671324865,0.01600757926288578,-0.17836440785725913
1810,-15.849657106252076,-0.17773113946119942,-0.017780902985962004,0.018412269631193745,-0.1783625102572971
1820,-16.995944481963914,-0.1659279892841975,-0.006702663723586334,0.019185112416744234,-0.17841044320000543
1830,-13.897990766175402,-0.1823086268372006,-0.019816318035656068,0.015932062599394056,-0.17842437701755098
1840,-13.479165424476378,-0.17755579650402067,-0.01722299220701744,0.018151381011638375,-0.17848419104682076
1850,-14.294427963439375,-0.17872757448090448,-0.019575937749121093,0.019356308918860223,-0.17850795067681205
1860,-15.681918134214357,-0.17569493220912089,-0.01766650335145338,0.0204698971990082,-0.17849832916259767
1870,-12.830938460392645,-0.18076714012357922,-0.017566036083088776,0.015292699738509127,-0.1784938070509169
1880,-15.301580771580726,-0.1786881423658795,-0.018084251263806233,0.017946858538521664,-0.17855075454711913
1890,-15.087651250883937,-0.1751998159620497,-0.017440572289180837,0.020835184016161495,-0.17859443410237633
1900,-16.10977297706995,-0.17699259519577026,-0.018559927018618003,0.020164316934016015,-0.1785969899495443
1910,-13.774561639913978,-0.17931871215502423,-0.01585409302093063,0.015142772139774429,-0.17860739390055339
1920,-13.37751872515461,-0.18075597087542214,-0.01731598945625592,0.015217689321272904,-0.1786576754252116
1930,-13.467381402966566,-0.18152862820360396,-0.018919433160529783,0.016063747989634673,-0.1786729490492079
1940,-14.001520026708022,-0.1793044553862678,-0.018590112851880905,0.017978675083981616,-0.17869302113850913
1950,-16.149897599379376,-0.17744352320830026,-0.019047824607049634,0.020362760995825128,-0.1787584639655219
1960,-15.772647220738387,-0.17594371769163342,-0.016703236926372888,0.01958961466120349,-0.17883010016547307
1970,-12.874685519006258,-0.18223434223069082,-0.017873873822908438,0.014496769031716717,-0.1788572408888075
1980,-13.670963013467068,-0.17934347391128544,-0.01615855327238225,0.01568261490513881,-0.17886753929985896
1990,-13.90585636390218,-0.1801012115346061,-0.0173308509469886,0.01609170302334759,-0.17886206563313803
2000,-15.70801376081848,-0.17902600367863972,-0.015191334202083656,0.015040303125149673,-0.1788749754163954
2010,-14.80957997070315,-0.1839508768584993,-0.02015282667707652,0.015122109755045838,-0.17892016389634877
2020,-14.87187856878154,-0.17486082977718778,-0.013532030419446528,0.017646300647821692,-0.17897510443793405
2030,-14.081093421865566,-0.17643799483776093,-0.014995241899062725,0.01756491164366404,-0.1790076666937934
2040,-14.552092565844456,-0.18140383230315313,-0.01822484010351925,0.01583739829560121,-0.17901639472113717
2050,-13.632734048723554,-0.18151435752709708,-0.017068072708530557,0.014600371445218722,-0.17904666137695313
2060,-14.881597383723905,-0.18350699179702334,-0.020277270087778257,0.01586228677382072,-0.17909201176961265
2070,-13.967617689825905,-0.18549347751670417,-0.02040352283511311,0.014050817593104309,-0.17914077546861437
2080,-17.34977351098011,-0.1732977592282825,-0.018054808426879593,0.0239304737912284,-0.17917342758178711
2090,-16.473060132120736,-0.1796843840016259,-0.020231488421915047,0.019776027649641037,-0.17922892803615995
2100,-16.287036102303926,-0.18024209837118785,-0.018925428238192887,0.017927028735478717,-0.17924370363023545
2110,-16.118420038139448,-0.17886908915307786,-0.01725409032013785,0.017662087227735254,-0.17927708943684897
2120,-16.223055114115898,-0.17378031810124717,-0.016097997095362693,0.021635860825578373,-0.17931818644205733
2130,-16.13178055585983,-0.1792470180326038,-0.019388761020915506,0.01947439991765552,-0.1793326589796278
2140,-14.973014888023803,-0.1798505594333013,-0.019295429510950476,0.018786079581413002,-0.17934121322631835
2150,-15.214849881032327,-0.1811417407459683,-0.018685676542938585,0.01697926984892951,-0.1794353370666504
2160,-15.60819254516779,-0.18229026628865133,-0.018460058844518953,0.015673517435789108,-0.17950373035007053
2170,-16.016683171891298,-0.17790640625688767,-0.015276382485818531,0.01688627480632729,-0.17951630316840275
2180,-13.81585870415438,-0.18109931117958492,-0.015691155500664737,0.014094711860848798,-0.17950287161933054
2190,-14.958599216498746,-0.1760527167055342,-0.015813416966638114,0.019303615991440082,-0.1795429195827908
2200,-15.742345659644343,-0.17858318090438843,-0.01383058257181094,0.014799106265935632,-0.17955170737372503
2210,-15.026297317643184,-0.17669627136654323,-0.015899253802247885,0.018811284171210394,-0.17960830518934465
2220,-15.013869716475407,-0.18304308454195659,-0.01731488555799135,0.01389644044554896,-0.1796246435377333
2230,-16.047221319672342,-0.17980459994739958,-0.017595307872397825,0.017427273384398884,-0.17963656912909612
2240,-15.595067062298767,-0.17762532201078204,-0.017765906745464438,0.01980037341515223,-0.17965979300604928
2250,-14.125376788899302,-0.1853988101085027,-0.021000622432135668,0.015310725424852635,-0.17970891740587022
2260,-14.738067508481132,-0.18187317715750798,-0.019007615419104697,0.0168825626373291,-0.17974812571207688
2270,-13.687060849062012,-0.18035132851865554,-0.01560792535003404,0.015033237201472123,-0.1797766443888346
2280,-16.011924012758147,-0.17686300112141504,-0.017546607916139892,0.020510790103839504,-0.17982718870374895
2290,-14.191134431088964,-0.18259600963857436,-0.018075435711944008,0.015322803002264766,-0.17984338082207577
2300,-16.036928900459316,-0.1795892493592368,-0.018108832866548453,0.018380268062982295,-0.17986068852742512
2310,-15.003993836212127,-0.1819976806640625,-0.019054071745550676,0.01691483720723126,-0.1798584509955512
2320,-14.700598599078754,-0.1822213305367364,-0.016481054189918926,0.014167824822167557,-0.17990810690985784
2330,-11.267498002290571,-0.18516500890254975,-0.01687285569173077,0.011646403662032552,-0.17993856175740564
2340,-15.836848710780032,-0.18288526468806796,-0.019082677420374238,0.016183254681527617,-0.17998584493001302
2350,-17.80371392966481,-0.1806117448541853,-0.01970721538269168,0.019150344654917717,-0.1800548782348633
2360,-14.272994180520376,-0.1843574649757809,-0.018715921504836946,0.014450614506171808,-0.1800921613905165
2370,-14.790919108199887,-0.18448824286460877,-0.017898620657959125,0.013579130690130925,-0.18016875754462347
2380,-14.14682100417364,-0.1817867742644416,-0.017012315624823613,0.01548608967827426,-0.18026055357191298
2390,-16.124155318325695,-0.18171663383642833,-0.01811583887578713,0.016692146514025,-0.18029294543796115
2400,-15.436949714475,-0.18253751628928716,-0.017024202776115594,0.014815033620430363,-0.18032835049099394
2410,-14.482772995882746,-0.18399850792355008,-0.018614889933269294,0.014986606376866501,-0.1803702307807075
2420,-14.828553760288438,-0.18130330973201328,-0.01772213065754234,0.01677300930023193,-0.18035419209798176
2430,-16.285631281867,-0.18438961439662513,-0.01827074163011275,0.014249909979601702,-0.18036878797743058
2440,-16.390635975636542,-0.178183713555336,-0.01735042062484556,0.019568892361389267,-0.18040218777126735
2450,-14.295154921070207,-0.18109054730998145,-0.017827061496468052,0.01718679474045833,-0.18045028474595806
2460,-13.324699173875464,-0.1828359802563985,-0.016822043124638083,0.01445388597332769,-0.18046782811482745
2470,-14.264949975748701,-0.18239682879712849,-0.01854062338307914,0.016658222861588003,-0.1805144322713216
2480,-15.985592872680476,-0.18153941829999287,-0.01801857244507927,0.017019079791174997,-0.18053992970784505
2490,-13.93081180435062,-0.18239452640215556,-0.017543032004161636,0.015713981063001686,-0.18056548055013022
2500,-15.93915521693028,-0.18107029034031763,-0.020738991964349734,0.020264668886860213,-0.18059596972995337
2510,-14.84291646948744,-0.1778421958287557,-0.016756864341570893,0.01961500957194302,-0.18070034578111435
2520,-16.682145027657196,-0.17852127022213404,-0.01734528449467487,0.019638303211993644,-0.18081429290771486
2530,-15.581430186362317,-0.18523172471258376,-0.019963789250080785,0.015539216001828511,-0.18080715560913085
2540,-14.501996288231263,-0.1807137260834376,-0.016041656551210006,0.01617385144862864,-0.1808459248012967
2550,-15.988437331087576,-0.17904461489783394,-0.016452761913468648,0.01826412667416864,-0.18085598331027564
2560,-16.14975976025259,-0.1792250636551115,-0.017118989561115287,0.01879072350760301,-0.18089680184258353
2570,-15.056230158389857,-0.18360830611652798,-0.017726923250140518,0.01504810798085398,-0.18092949803670247
2580,-15.880319237165773,-0.18540339834160277,-0.01891306868734925,0.014418827556073663,-0.18090916019015837
2590,-15.584382626034008,-0.18190104232894053,-0.017696444104987878,0.016779234343104892,-0.18098383627997505
2600,-15.831483519946536,-0.1794816944334242,-0.013461665419163183,0.015005011318458451,-0.18102504518296983
2610,-14.01138286354641,-0.18151826560497283,-0.015255448466632515,0.014782976338432896,-0.1810457971360948
2620,-13.58255502723235,-0.18684930006663003,-0.01951155560414514,0.013765936220685641,-0.1811036834716797
2630,-15.412188055342995,-0.18124079042010835,-0.01777711146933143,0.017659734686215716,-0.18112341859605577
2640,-13.020054258755408,-0.18686619069841173,-0.017772580209809045,0.012063551300929653,-0.18115716679890947
2650,-16.169963308299582,-0.1845092879401313,-0.01741919444903033,0.01409512207739883,-0.18118521796332465
2660,-15.799631505738944,-0.1848285800880856,-0.019081765677805784,0.01544317731426822,-0.1811899965074327
2670,-13.76398934800333,-0.186759705013699,-0.018999849647904434,0.013422302342951298,-0.1811821623908149
2680,-17.404548190378893,-0.18093163205517662,-0.016862129548745646,0.01715054704497258,-0.18122005462646484
2690,-16.075896421136957,-0.1769237670633528,-0.014542067896400113,0.018843539907700487,-0.18122524303860135
2700,-14.72913503202532,-0.18622342646121978,-0.018290853889710787,0.013264326813320319,-0.181196903652615
2710,-14.42087659255291,-0.18307885660065545,-0.016537645117690167,0.014710581550995508,-0.18125179884168838
2720,-14.082737358985469,-0.1844502882825004,-0.017951449387085937,0.014774948503408167,-0.18127379269070096
2730,-12.576001184080573,-0.18316110736793942,-0.016945691771494843,0.015084939553505844,-0.18130035909016928
2740,-17.078446650140297,-0.180950708521737,-0.01749386171836199,0.017861920553776955,-0.18131877178615993
